person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_income_log,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
23,70000,7.0,1,15000,11.14,0,0.21,0,4,11.156264806643742,True,False,False,False,True,False,False,False,False,False
26,70000,10.0,0,12000,8.94,0,0.17,0,2,11.156264806643742,True,False,False,False,False,False,True,False,False,False
26,48000,10.0,1,4225,9.83,0,0.09,0,2,10.778977123006351,False,False,False,True,False,False,False,False,True,False
22,70000,6.0,3,25000,15.31,0,0.36,1,4,11.156264806643742,True,False,False,False,False,False,False,False,True,False
22,70000,5.0,2,15000,13.92,0,0.21,0,2,11.156264806643742,True,False,False,False,True,False,False,False,False,False
22,45500,0.0,0,10000,5.99,0,0.22,0,4,10.725489582719506,False,False,False,True,False,False,False,False,False,True
26,70000,1.0,2,7000,14.26,0,0.1,1,4,11.156264806643742,True,False,False,False,False,False,False,True,False,False
24,39600,7.0,1,10000,10.36,1,0.25,0,3,10.586609649448985,False,False,False,True,False,False,True,False,False,False
24,70000,1.0,1,9000,11.83,0,0.13,0,3,11.156264806643742,True,False,False,False,False,True,False,False,False,False
24,70000,8.0,0,10000,7.74,0,0.14,0,3,11.156264806643742,True,False,False,False,False,False,False,False,False,True
22,45600,5.0,3,10000,14.61,0,0.22,0,4,10.727684925086583,False,False,False,True,False,False,False,False,False,True
23,45756,8.0,0,10000,7.29,0,0.22,0,2,10.731100064464005,False,False,False,True,False,False,False,True,False,False
26,70000,3.0,2,5400,12.53,0,0.08,0,4,11.156264806643742,True,False,False,False,False,False,False,False,True,False
26,70000,6.0,1,12000,11.26,0,0.17,0,4,11.156264806643742,True,False,False,False,False,False,True,False,False,False
22,70000,0.0,1,15000,11.26,0,0.21,0,3,11.156264806643742,False,False,True,False,False,False,False,True,False,False
23,70000,5.0,1,20000,12.21,0,0.29,0,4,11.156264806643742,True,False,False,False,False,True,False,False,False,False
23,70000,4.0,2,6000,13.16,0,0.09,0,4,11.156264806643742,True,False,False,False,False,False,False,False,False,True
22,70000,0.0,3,9600,15.37,0,0.14,0,2,11.156264806643742,True,False,False,False,False,True,False,False,False,False
22,46200,0.0,0,10000,7.29,0,0.22,0,3,10.740756721857226,False,False,False,True,False,False,False,False,False,True
24,46256,7.0,1,10000,11.48,0,0.22,0,3,10.741968082839463,False,False,False,True,False,True,False,False,False,False
23,46585,3.0,2,10000,13.57,0,0.21,1,4,10.7490553457913,False,False,False,True,False,False,False,True,False,False
23,70000,4.0,0,8400,8.0,0,0.12,0,3,11.156264806643742,True,False,False,False,False,True,False,False,False,False
22,70000,2.0,4,16000,16.63,0,0.23,1,3,11.156264806643742,True,False,False,False,False,True,False,False,False,False
22,70000,3.0,3,18000,14.42,0,0.26,0,3,11.156264806643742,True,False,False,False,False,True,False,False,False,False
21,30000,0.0,0,4200,6.92,0,0.14,0,4,10.308985993422082,False,False,False,True,False,True,False,False,False,False
25,30000,0.0,2,4200,12.23,0,0.14,1,4,10.308985993422082,False,False,False,True,False,False,False,True,False,False
24,70000,4.0,0,9000,9.63,0,0.13,0,2,11.156264806643742,False,True,False,False,False,False,False,False,True,False
22,30000,2.0,3,4200,15.31,1,0.14,1,2,10.308985993422082,False,False,False,True,False,False,False,False,False,True
24,70000,2.0,1,8950,11.89,0,0.13,0,3,11.156264806643742,True,False,False,False,False,False,False,False,True,False
25,31200,4.0,0,4200,8.9,0,0.13,0,3,10.348205424565993,False,False,False,True,False,False,False,True,False,False
22,31200,3.0,2,4200,13.57,0,0.13,1,2,10.348205424565993,False,False,False,True,False,False,False,False,False,True
26,34000,4.0,4,4200,16.82,1,0.12,1,3,10.434145214930487,False,False,False,True,False,False,False,False,True,False
24,70000,1.0,1,15000,11.46,0,0.21,0,2,11.156264806643742,True,False,False,False,False,False,False,False,False,True
26,34400,5.0,0,4200,8.9,0,0.12,0,3,10.445840912706414,False,False,False,True,False,False,False,True,False,False
24,70000,9.0,0,7500,8.32,0,0.11,0,2,11.156264806643742,True,False,False,False,False,False,False,True,False,False
22,29000,6.0,0,4200,6.62,1,0.14,0,2,10.275085591132715,False,False,False,True,False,False,True,False,False,False
21,29000,2.0,3,4200,15.62,1,0.14,1,3,10.275085591132715,False,False,False,True,False,False,False,True,False,False
24,35000,0.0,1,4200,10.37,0,0.12,0,4,10.463131911491967,False,False,False,True,False,False,False,False,True,False
22,29000,0.0,3,4200,15.31,1,0.14,0,2,10.275085591132715,False,False,False,True,False,False,True,False,False,False
22,36000,7.0,1,4200,10.99,0,0.12,0,4,10.491301994830229,False,False,False,True,False,False,False,False,True,False
21,36895,6.0,0,4200,9.32,0,0.11,0,3,10.515858423068785,False,False,False,True,False,False,False,True,False,False
26,64000,9.0,3,8000,12.17,1,0.13,0,4,11.06665398721974,True,False,False,False,True,False,False,False,False,False
25,36996,4.0,1,4200,11.11,0,0.11,0,3,10.518592107258032,False,False,False,True,False,False,False,True,False,False
24,38400,8.0,0,4200,6.76,0,0.11,0,4,10.555838779903407,False,False,False,True,False,False,False,False,False,True
21,40000,0.0,0,4200,7.51,0,0.1,0,4,10.596659732783579,False,False,False,True,False,False,False,True,False,False
25,40000,2.0,1,4200,9.63,0,0.1,0,2,10.596659732783579,False,False,False,True,False,True,False,False,False,False
24,70092,0.0,1,13950,11.14,0,0.2,0,2,11.157578210689957,True,False,False,False,True,False,False,False,False,False
23,41000,5.0,3,4200,14.54,0,0.1,1,3,10.62135173563291,False,False,False,True,False,True,False,False,False,False
23,70200,3.0,0,5000,7.14,0,0.07,0,2,11.159117834926688,True,False,False,False,False,False,False,True,False,False
24,42000,9.0,0,4200,7.9,0,0.1,0,2,10.645448706505872,False,False,False,True,False,True,False,False,False,False
25,70224,1.0,2,21000,13.22,0,0.3,0,4,11.159459651972444,True,False,False,False,False,True,False,False,False,False
23,70236,7.0,2,8700,13.47,0,0.12,1,4,11.15963051669072,True,False,False,False,False,True,False,False,False,False
22,36000,4.0,1,4200,9.91,1,0.12,0,2,10.491301994830229,False,False,False,True,False,False,False,True,False,False
25,36499,1.0,1,4200,10.99,1,0.12,0,4,10.505067539570582,False,False,False,True,False,False,True,False,False,False
22,70404,5.0,3,14075,14.74,0,0.2,1,4,11.162019562351412,True,False,False,False,False,True,False,False,False,False
25,37000,1.0,5,4200,18.53,1,0.11,1,2,10.518700218288165,False,False,False,True,True,False,False,False,False,False
24,47500,4.0,0,4200,8.9,0,0.09,0,4,10.768506042432708,False,False,False,True,False,False,False,False,True,False
23,70500,2.0,2,10500,13.92,0,0.15,0,4,11.163382173096926,False,False,True,False,False,True,False,False,False,False
26,48000,10.0,0,4200,6.92,0,0.09,0,3,10.778977123006351,False,False,False,True,False,False,False,True,False,False
23,70572,8.0,0,14500,5.99,0,0.21,0,3,11.164402914073314,True,False,False,False,False,True,False,False,False,False
22,70600,6.0,2,7450,13.06,0,0.11,1,4,11.16479958768697,True,False,False,False,False,False,False,True,False,False
26,55080,10.0,0,2500,7.66,1,0.04,0,3,10.916560108088095,True,False,False,False,False,False,False,True,False,False
26,70800,6.0,0,8500,6.54,0,0.12,0,3,11.167628403875849,True,False,False,False,False,True,False,False,False,False
23,70800,6.0,3,9600,15.31,0,0.14,0,4,11.167628403875849,True,False,False,False,False,True,False,False,False,False
26,70885,10.0,0,1000,6.39,0,0.01,0,4,11.168828231809211,True,False,False,False,True,False,False,False,False,False
24,55243,6.0,1,2900,9.62,1,0.04,0,2,10.919515016197819,True,False,False,False,False,False,False,True,False,False
26,53000,11.0,2,4200,14.22,0,0.08,0,4,10.87806606028079,False,False,False,True,False,True,False,False,False,False
25,71000,9.0,0,7200,6.62,0,0.1,0,4,11.170449240431308,True,False,False,False,True,False,False,False,False,False
23,55000,7.0,1,4200,9.91,0,0.08,0,3,10.915106645867503,False,False,False,True,False,False,False,True,False,False
23,71000,7.0,0,9600,7.51,0,0.14,0,4,11.170449240431308,True,False,False,False,False,True,False,False,False,False
25,65000,4.0,0,6000,8.9,1,0.09,0,2,11.082157933374816,True,False,False,False,False,False,False,False,True,False
26,71000,2.0,0,4400,5.42,0,0.06,0,4,11.170449240431308,True,False,False,False,True,False,False,False,False,False
23,71000,7.0,1,7500,9.99,0,0.11,0,3,11.170449240431308,True,False,False,False,True,False,False,False,False,False
21,71000,5.0,1,6000,10.99,0,0.08,0,4,11.170449240431308,True,False,False,False,False,False,False,False,False,True
22,71000,6.0,2,1500,15.23,0,0.02,1,2,11.170449240431308,True,False,False,False,False,False,False,False,False,True
23,54000,2.0,1,4200,10.99,1,0.08,0,2,10.896757843893464,False,False,False,True,False,False,False,True,False,False
26,71000,10.0,3,6000,15.62,0,0.08,0,3,11.170449240431308,True,False,False,False,False,False,True,False,False,False
24,71000,4.0,1,14000,10.99,0,0.2,0,3,11.170449240431308,False,False,True,False,False,False,False,False,True,False
23,61000,3.0,0,4200,6.03,0,0.07,0,4,11.0186455364637,False,False,False,True,False,False,False,False,True,False
23,71000,7.0,0,8500,5.79,0,0.12,0,2,11.170449240431308,True,False,False,False,False,False,False,False,False,True
23,62000,2.0,0,4200,5.42,0,0.07,0,3,11.034905792929415,False,False,False,True,False,False,False,True,False,False
25,63000,6.0,2,4200,14.22,0,0.07,0,4,11.050905878263567,False,False,False,True,False,False,False,False,False,True
24,71000,6.0,1,10000,10.36,0,0.14,0,4,11.170449240431308,True,False,False,False,False,False,False,True,False,False
24,71000,8.0,1,3500,11.49,0,0.05,0,2,11.170449240431308,True,False,False,False,False,True,False,False,False,False
26,65000,3.0,0,4200,7.29,0,0.06,0,2,11.082157933374816,False,False,False,True,False,False,True,False,False,False
25,65000,2.0,1,4200,10.99,0,0.06,0,2,11.082157933374816,False,False,False,True,True,False,False,False,False,False
23,60996,2.0,3,4200,15.58,1,0.07,0,2,11.018579961618187,False,False,False,True,False,False,False,False,True,False
22,55250,2.0,3,7400,14.84,1,0.11,0,2,10.919641718763716,True,False,False,False,False,False,False,True,False,False
26,69000,6.0,0,4200,6.62,0,0.06,0,3,11.141876276228,False,False,False,True,False,False,True,False,False,False
24,71000,8.0,1,20000,11.36,0,0.28,0,2,11.170449240431308,True,False,False,False,False,True,False,False,False,False
22,71000,6.0,0,3200,7.4,0,0.05,0,2,11.170449240431308,True,False,False,False,False,False,False,False,True,False
22,72500,6.0,1,4200,11.71,0,0.06,0,3,11.19135563385109,False,False,False,True,True,False,False,False,False,False
21,30000,2.0,0,4150,6.76,0,0.14,0,3,10.308985993422082,False,False,False,True,False,False,False,True,False,False
23,100000,4.0,1,4150,10.65,0,0.04,0,2,11.51293546492023,False,False,False,True,False,False,False,False,False,True
25,22812,5.0,3,4125,14.54,0,0.18,1,2,10.035085827892875,False,False,False,True,False,True,False,False,False,False
23,20000,0.0,2,4100,13.49,0,0.2,0,4,9.90353755128617,False,False,False,True,False,True,False,False,False,False
22,30000,3.0,2,4100,14.26,0,0.14,1,3,10.308985993422082,False,False,False,True,False,True,False,False,False,False
23,71004,1.0,2,15000,13.47,0,0.21,1,3,11.170505576079114,False,False,True,False,False,True,False,False,False,False
22,38004,0.0,1,4100,11.49,0,0.11,0,4,10.54547300900014,False,False,False,True,False,False,False,True,False,False
23,42000,1.0,0,4100,7.88,0,0.1,0,2,10.645448706505872,False,False,False,True,False,False,False,True,False,False
23,38000,1.0,3,4100,15.31,1,0.11,0,4,10.545367754151743,False,False,False,True,False,False,False,True,False,False
26,71040,1.0,0,3000,5.79,0,0.04,0,2,11.171012454143554,True,False,False,False,True,False,False,False,False,False
26,71046,10.0,1,6500,10.99,0,0.09,0,4,11.171096908847732,True,False,False,False,True,False,False,False,False,False
22,48000,1.0,1,4100,11.99,0,0.09,0,3,10.778977123006351,False,False,False,True,True,False,False,False,False,False
26,57000,10.0,1,4100,10.59,0,0.07,0,3,10.950824090522445,False,False,False,True,False,False,False,True,False,False
22,71201,3.0,1,12000,11.71,0,0.17,0,4,11.173276186893194,True,False,False,False,False,False,False,True,False,False
26,70000,10.0,0,4075,5.42,0,0.06,0,3,11.156264806643742,False,False,False,True,False,False,False,False,True,False
24,14400,4.0,0,4050,6.91,1,0.28,0,4,9.575052927597383,False,False,False,True,False,False,False,True,False,False
26,50500,0.0,0,4050,7.88,0,0.08,0,4,10.829748417047593,False,False,False,True,False,False,True,False,False,False
25,71328,3.0,3,25000,14.96,0,0.35,1,3,11.175058255827114,True,False,False,False,False,True,False,False,False,False
25,82000,2.0,1,4050,9.99,0,0.05,0,2,11.314486721293981,False,False,False,True,False,False,False,False,False,True
23,25000,1.0,1,4025,9.91,0,0.16,0,4,10.12667110305036,False,False,False,True,False,False,False,False,False,True
24,54000,3.0,0,4025,6.76,0,0.07,0,2,10.896757843893464,False,False,False,True,False,True,False,False,False,False
24,71496,5.0,3,15000,15.95,0,0.21,1,3,11.177410769759877,True,False,False,False,False,False,False,False,True,False
26,71500,10.0,1,7500,10.99,0,0.1,0,3,11.177466714598282,True,False,False,False,False,False,True,False,False,False
21,12000,0.0,1,4000,10.65,1,0.33,0,4,9.392745258631441,False,False,False,True,False,False,False,True,False,False
25,71500,2.0,1,9250,12.53,0,0.13,0,4,11.177466714598282,True,False,False,False,False,True,False,False,False,False
24,12000,0.0,2,4000,13.8,1,0.33,1,3,9.392745258631441,False,False,False,True,False,False,False,False,True,False
21,71688,2.0,3,7500,13.17,0,0.1,1,4,11.180092597802776,True,False,False,False,False,True,False,False,False,False
25,71711,9.0,1,4800,10.99,0,0.07,0,3,11.180413376600654,True,False,False,False,False,True,False,False,False,False
26,71760,10.0,4,3000,19.91,0,0.04,0,3,11.181096431975604,True,False,False,False,False,False,False,False,True,False
26,46999,2.0,1,10000,10.99,0,0.21,0,3,10.757902880692196,False,False,False,True,False,False,False,False,False,True
26,47004,5.0,3,10000,15.05,0,0.21,0,2,10.75800925801265,False,False,False,True,False,False,False,False,True,False
24,72000,8.0,0,18000,7.9,0,0.25,0,2,11.184435286790631,True,False,False,False,False,False,False,False,True,False
21,48000,0.0,0,10000,6.03,0,0.21,0,3,10.778977123006351,False,False,False,True,False,False,False,False,True,False
23,72000,5.0,3,12000,16.29,0,0.17,0,2,11.184435286790631,True,False,False,False,False,False,False,False,True,False
23,48000,6.0,3,10000,15.62,0,0.21,1,2,10.778977123006351,False,False,False,True,False,False,False,False,False,True
22,48000,2.0,2,10000,13.49,0,0.21,0,4,10.778977123006351,False,False,False,True,False,False,False,False,False,True
25,72000,9.0,1,14000,12.42,0,0.19,0,2,11.184435286790631,True,False,False,False,False,True,False,False,False,False
25,42000,3.0,2,10000,13.8,1,0.24,0,3,10.645448706505872,False,False,False,True,False,False,False,False,False,True
24,72000,8.0,0,5000,6.03,0,0.07,0,3,11.184435286790631,True,False,False,False,False,False,True,False,False,False
22,72000,6.0,1,5000,12.69,0,0.07,0,3,11.184435286790631,True,False,False,False,False,False,False,False,True,False
25,42000,2.0,3,10000,14.91,1,0.24,1,3,10.645448706505872,False,False,False,True,True,False,False,False,False,False
23,48000,1.0,0,10000,7.29,0,0.21,0,2,10.778977123006351,False,False,False,True,True,False,False,False,False,False
23,72000,7.0,1,5000,10.99,0,0.07,0,3,11.184435286790631,True,False,False,False,False,True,False,False,False,False
23,72000,7.0,1,4200,12.42,0,0.06,0,3,11.184435286790631,True,False,False,False,False,False,False,False,False,True
25,72000,2.0,0,5000,6.03,0,0.07,0,3,11.184435286790631,True,False,False,False,False,False,False,True,False,False
21,48000,1.0,0,10000,5.79,0,0.21,0,2,10.778977123006351,False,False,False,True,True,False,False,False,False,False
23,48000,0.0,1,10000,9.25,0,0.21,0,3,10.778977123006351,False,False,False,True,False,False,False,False,False,True
23,72000,7.0,1,2400,12.69,0,0.03,0,2,11.184435286790631,True,False,False,False,False,False,False,False,False,True
23,42000,0.0,3,10000,15.58,1,0.24,1,3,10.645448706505872,False,False,False,True,False,False,True,False,False,False
24,72000,8.0,0,12000,6.03,0,0.17,0,2,11.184435286790631,True,False,False,False,False,False,False,False,True,False
26,72000,10.0,1,17000,10.65,0,0.24,0,4,11.184435286790631,True,False,False,False,False,False,False,True,False,False
24,56100,0.0,1,6000,11.71,1,0.09,0,4,10.934908916663861,True,False,False,False,False,False,False,True,False,False
24,72000,4.0,0,17000,7.49,0,0.24,0,4,11.184435286790631,True,False,False,False,False,False,False,False,False,True
22,72000,2.0,0,15000,7.9,0,0.21,0,2,11.184435286790631,False,False,True,False,False,False,False,True,False,False
25,72000,9.0,5,18000,20.89,0,0.25,1,4,11.184435286790631,True,False,False,False,False,False,False,False,True,False
25,48000,2.0,1,10000,11.86,0,0.21,0,3,10.778977123006351,False,False,False,True,False,True,False,False,False,False
25,72000,9.0,1,4800,10.65,0,0.07,0,3,11.184435286790631,True,False,False,False,True,False,False,False,False,False
